Entry_ID,Age,Home_City_Tier,Willingness_To_Relocate,Preferred_Work_Model,Bilingual_Proficiency,Highest_Education_Level,Institution_Tier,Formal_Academic_Score_Normalized,Self_Taught_Indicator,Active_Certifications_Count,Competitive_Event_Experience,Months_Formal_Experience,Months_Gig_Or_Freelance_Experience,Number_Of_Completed_Projects,Has_Public_Portfolio,Leadership_Role_Experience,Client_Facing_Experience,Communication_Fluency_Score,Logical_Reasoning_Score,Adaptability_To_New_Tech,Crisis_Management_Score,Team_Collaboration_Score,Negotiation_Skill_Level,Basic_Software_Proficiency,Advanced_Software_Proficiency,Generative_AI_Familiarity,Social_Media_Leverage_Score,Available_Hours_Per_Week,Risk_Tolerance_Profile,Physical_Stamina_Requirement,Mapped_Target_Industry,Equivalent_Job_Role,Market_Value_LPA,Employability_Tier
13772,20,2,0,0,1,2,3,89.8,0,0,1,0,12,2,0,0,0,7,3,8,4,8,2,1,5,1,6,30,0,1,Design & Art,Interior Decorator,3.77,0
13773,32,2,0,1,1,2,3,64.2,0,0,0,36,6,0,1,1,1,4,6,7,8,10,3,1,2,1,6,50,1,0,Design & Art,Illustrator,5.85,0
13774,36,2,1,1,0,3,2,64.5,0,1,1,48,0,0,1,0,1,3,4,8,7,7,1,3,2,1,2,50,0,0,Media & Content,Video Editor,7.27,1
13775,30,2,1,2,1,2,3,75.7,0,2,0,12,0,1,0,1,1,10,10,10,2,10,2,4,5,0,7,40,0,1,Finance & Business,Financial Analyst,4.96,0
13776,22,3,1,2,1,1,3,62.1,1,2,0,24,0,1,0,1,0,9,9,9,10,5,2,3,5,1,1,40,1,1,Design & Art,UI/UX Designer,5.65,0
13777,39,3,1,1,0,2,3,66.3,0,4,1,36,12,3,1,0,1,7,6,9,8,8,2,3,4,0,6,60,1,0,Manual & Vocational,Chef,4.44,0
13778,23,3,0,2,0,3,3,69.1,0,0,1,36,0,6,0,0,0,9,4,4,3,8,2,5,1,0,8,50,0,0,Sales & People,HR Recruiter,5.95,0
13779,31,3,1,2,1,2,2,70.3,1,4,0,24,12,1,0,0,0,7,9,5,2,7,2,4,3,1,8,20,0,0,Tech & AI,Prompt Engineer,8.85,1
13780,21,3,1,2,1,1,3,74.2,1,3,0,24,0,2,1,0,0,5,7,8,5,6,1,2,1,1,1,30,1,0,Manual & Vocational,Carpenter,4.83,0
13781,39,3,1,0,1,2,3,55.3,0,3,0,0,0,1,0,0,0,9,9,10,3,4,3,5,2,1,7,60,1,1,Sales & People,HR Recruiter,5.14,0
13782,36,2,1,2,1,2,2,76.7,1,0,0,60,0,9,1,0,0,4,10,8,6,6,2,2,3,1,5,40,0,1,Fitness & Health,Personal Trainer,6.9,1
13783,24,3,1,1,1,2,2,73.5,0,1,1,48,6,4,1,1,0,10,9,4,9,10,2,1,1,0,4,50,0,0,Tech & AI,Prompt Engineer,8.84,1
13784,21,2,1,2,1,4,2,76.8,1,0,0,0,6,6,0,0,0,3,8,7,2,7,1,5,2,1,10,40,0,0,Tech & AI,Data Analyst,7.34,1
13785,19,3,0,2,1,2,2,71.3,0,2,1,12,24,3,0,0,0,5,9,9,9,8,1,2,1,1,1,40,1,0,Media & Content,Video Editor,5.34,0
13786,24,3,1,0,1,3,3,62.3,1,1,0,0,6,3,1,0,1,4,7,6,4,10,2,2,5,0,4,40,1,0,Fitness & Health,Gym Manager,2.89,0
13787,20,2,1,2,1,3,3,46.7,1,3,1,36,6,6,1,1,1,5,8,7,6,9,1,2,4,1,5,40,0,0,Education & Humanities,Translator,6.5,1
13788,32,3,1,1,1,2,3,63.8,1,0,0,0,6,0,0,0,1,8,6,6,10,7,2,2,3,0,7,30,1,0,Finance & Business,Financial Analyst,3.8,0
13789,18,3,1,0,1,2,3,62.3,1,0,0,0,6,3,0,0,1,7,9,8,6,7,2,1,3,0,7,30,0,0,Fitness & Health,Personal Trainer,2.68,0
13790,19,1,0,1,1,4,3,67.6,0,2,0,12,12,3,0,1,1,5,8,7,9,6,1,3,5,1,3,40,1,1,Education & Humanities,Career Counselor,4.65,0
13791,27,3,1,1,1,0,2,63.9,1,0,0,36,0,9,1,0,0,6,9,5,4,7,1,5,4,1,6,50,0,1,GreenTech & Science,Research Analyst,7.68,1
13792,33,3,0,2,1,3,2,47.5,1,0,0,0,0,1,0,0,1,5,5,10,6,8,1,3,2,0,8,40,0,0,Sales & People,B2B Sales Exec,3.29,0
13793,32,2,1,2,1,2,3,78.3,1,0,0,24,0,8,1,1,0,3,7,4,4,5,2,4,2,1,6,30,0,1,Finance & Business,Financial Analyst,5.71,0
13794,32,1,1,0,1,2,3,75.0,0,1,1,24,12,8,1,0,0,4,7,8,3,5,2,5,2,0,7,50,0,1,Automotive & Travel,Logistics Coordinator,4.75,0
13795,31,3,1,0,1,4,2,46.9,1,1,0,36,0,6,1,0,0,4,8,9,2,9,2,2,2,1,8,50,0,0,Design & Art,Illustrator,6.53,1
13796,39,3,0,2,1,2,3,64.8,1,3,0,12,0,3,0,0,0,4,8,6,10,4,1,5,5,1,9,40,1,0,Fitness & Health,Yoga Instructor,3.76,0
13797,31,1,1,2,1,0,3,69.4,0,3,0,36,0,3,0,0,0,3,5,10,8,10,1,5,3,0,6,50,0,0,Sales & People,Customer Success Manager,4.86,0
13798,23,3,1,0,1,2,3,57.7,0,1,1,36,12,8,1,0,0,10,6,10,7,4,1,2,3,0,10,20,0,1,Education & Humanities,Translator,5.46,0
13799,31,2,1,1,1,0,3,66.6,1,0,0,0,12,0,1,0,0,3,3,8,5,5,1,1,4,1,10,40,0,0,Design & Art,UI/UX Designer,4.17,0
13800,34,3,1,0,1,2,3,52.2,0,3,0,0,24,5,1,0,0,7,7,10,2,6,2,3,3,0,5,40,1,1,Tech & AI,Junior Developer,5.34,0
13801,35,3,1,2,1,4,2,74.7,0,4,0,36,0,5,0,0,1,10,5,6,6,7,1,3,2,0,3,50,0,1,Manual & Vocational,Carpenter,5.25,0
13802,37,3,1,0,1,2,3,72.4,0,1,0,36,0,9,0,0,0,4,8,5,8,6,3,3,4,1,6,40,1,0,Tech & AI,Blockchain Dev,7.61,1
13803,36,3,1,0,1,2,2,71.1,0,0,0,12,0,0,1,0,0,10,8,10,10,9,2,4,5,0,3,40,1,0,Design & Art,UI/UX Designer,4.81,0
13804,34,1,1,2,1,2,3,73.4,0,1,1,0,24,1,1,1,1,8,7,10,3,6,2,2,3,1,3,60,0,1,Automotive & Travel,Mechanic,4.53,0
13805,33,1,1,2,1,4,3,71.2,1,1,0,24,24,0,1,0,1,4,4,4,4,10,3,4,1,1,9,50,1,0,Design & Art,Interior Decorator,6.14,1
13806,25,3,1,1,1,2,3,70.3,1,1,1,24,0,9,1,1,0,6,7,5,8,9,1,3,2,1,1,40,0,0,Media & Content,Social Media Strategist,4.94,0
13807,24,2,1,1,1,2,3,64.9,1,0,0,24,0,3,0,0,1,10,5,6,4,7,1,2,4,0,8,40,0,0,GreenTech & Science,Solar Technician,4.75,0
13808,37,3,1,1,0,0,3,63.2,0,0,0,0,6,2,1,0,0,4,8,6,2,10,3,3,3,1,9,40,0,1,Manual & Vocational,Plumber,3.14,0
13809,29,3,0,2,1,0,2,71.8,1,1,0,60,0,5,1,0,0,4,8,7,3,4,3,5,2,0,5,60,0,0,Tech & AI,Prompt Engineer,10.28,1
13810,26,2,1,1,1,0,3,84.7,1,1,1,0,0,7,0,0,1,10,9,9,2,5,1,4,2,1,4,30,1,1,Events & PR,PR Executive,5.1,0
13811,31,3,0,0,0,3,3,88.1,1,1,1,24,12,5,1,1,0,7,6,7,4,5,2,4,4,0,8,40,0,0,Fitness & Health,Dietician,4.16,0
13812,37,2,0,1,1,0,3,57.3,0,0,1,0,6,2,0,1,0,3,5,8,4,4,2,4,3,1,5,40,0,0,Design & Art,Fashion Stylist,3.71,0
13813,18,3,0,2,1,2,2,57.3,1,1,1,12,12,1,0,0,0,3,4,8,4,7,1,2,1,1,10,50,0,1,Automotive & Travel,Test Driver,5.64,0
13814,27,2,1,1,0,2,3,53.3,0,1,0,24,0,8,1,0,0,4,8,7,8,7,1,4,4,1,8,40,1,1,Tech & AI,Data Analyst,7.44,1
13815,34,2,0,1,1,2,1,65.0,0,1,0,0,6,0,1,1,0,8,4,5,6,8,1,1,3,1,10,40,0,1,Manual & Vocational,Plumber,4.41,0
13816,34,3,1,2,1,2,3,54.3,1,0,0,60,0,4,1,0,1,9,4,10,7,6,2,4,5,0,1,50,0,0,GreenTech & Science,Lab Assistant,7.41,1
13817,34,3,1,1,1,2,3,65.2,1,0,1,0,6,7,1,0,1,6,6,6,9,8,1,5,4,1,5,40,0,0,Events & PR,Talent Manager,4.32,0
13818,21,3,1,2,0,3,3,66.8,0,2,0,12,24,1,1,0,0,8,5,5,8,9,2,5,4,0,8,40,0,0,Tech & AI,Prompt Engineer,6.22,1
13819,34,3,1,2,1,2,2,88.1,0,1,0,12,6,4,0,1,1,10,3,5,8,5,1,4,1,1,2,60,0,1,Media & Content,Podcast Host,6.13,1
13820,35,3,0,1,1,0,3,79.5,1,0,0,12,12,8,1,1,1,7,7,5,8,6,1,4,4,1,3,30,1,1,Fitness & Health,Sports Physiotherapist,3.99,0
13821,37,3,1,0,1,2,1,72.7,0,1,0,36,0,0,1,0,1,8,7,5,9,6,1,3,4,0,2,40,0,1,Education & Humanities,Tutor,7.32,1
13822,19,2,0,0,0,2,3,82.7,1,2,1,48,6,3,1,0,0,10,5,7,10,8,1,2,3,1,7,50,0,0,Finance & Business,Stock Trader,7.27,1
13823,25,2,0,2,0,4,3,65.0,1,1,0,12,6,9,1,0,0,8,8,9,9,9,1,2,3,0,7,40,0,0,Events & PR,Corporate Event Host,5.71,0
13824,30,2,1,2,0,2,1,47.5,1,0,1,12,0,0,1,0,1,7,4,8,6,7,1,1,2,0,3,50,0,1,Fitness & Health,Sports Physiotherapist,5.25,0
13825,39,2,1,1,1,1,2,77.6,1,0,0,12,0,7,0,0,1,7,10,10,2,9,3,2,5,0,8,50,0,1,GreenTech & Science,Urban Farmer,6.05,1
13826,37,2,1,2,1,1,3,64.2,1,0,0,24,0,9,0,0,1,4,9,7,7,9,1,4,3,1,2,30,0,0,Events & PR,Corporate Event Host,4.56,0
13827,39,2,1,2,1,1,1,74.1,0,2,0,0,0,1,0,0,1,10,3,5,9,9,2,2,4,0,9,40,0,0,Finance & Business,Business Consultant,5.48,0
13828,32,3,1,0,0,2,2,65.3,0,0,0,0,0,7,0,1,1,9,6,5,2,9,1,3,4,1,6,40,0,1,Finance & Business,Accountant,5.26,0
13829,37,2,1,1,1,2,3,69.7,1,1,0,24,12,1,0,0,0,4,6,5,4,7,3,2,4,0,7,50,0,0,Finance & Business,Stock Trader,5.08,0
13830,26,3,1,1,1,2,2,69.5,0,0,0,0,6,9,0,0,1,7,5,8,8,5,3,4,2,1,2,40,1,0,GreenTech & Science,Research Analyst,5.07,0
13831,20,3,1,2,1,2,1,94.5,0,0,1,48,0,1,1,0,1,3,4,10,9,4,1,5,3,0,8,20,1,0,Finance & Business,Startup Founder,7.64,1
13832,20,3,1,0,0,2,3,47.2,1,3,1,12,0,5,1,0,0,10,10,8,4,10,1,5,4,0,6,50,1,0,Fitness & Health,Dietician,4.26,0
13833,19,1,1,2,1,2,2,95.9,0,4,0,12,0,0,1,1,0,4,7,7,2,9,2,3,4,0,2,40,0,1,Fitness & Health,Dietician,4.46,0
13834,18,3,0,2,0,1,2,42.1,1,2,0,48,6,8,0,0,0,8,8,5,4,4,1,3,1,1,7,50,0,1,Education & Humanities,Tutor,6.56,1
13835,31,3,1,0,1,2,2,73.6,0,0,1,0,6,3,1,0,0,5,5,9,9,10,2,4,2,0,4,30,0,0,Design & Art,UI/UX Designer,4.63,0
13836,34,3,1,1,0,2,1,83.2,0,1,0,36,12,8,0,0,0,6,7,8,2,10,1,4,2,1,3,40,0,0,Manual & Vocational,Tailor,5.66,0
13837,30,2,1,2,1,4,3,72.7,0,3,0,48,0,6,0,0,1,6,6,4,3,7,1,5,1,1,7,50,1,0,Fitness & Health,Gym Manager,5.42,0
13838,36,2,1,2,1,3,2,95.4,0,4,0,24,6,3,0,1,1,3,9,9,8,4,1,5,5,1,2,40,0,0,Design & Art,Interior Decorator,6.13,1
13839,32,2,0,1,1,3,3,61.7,0,0,0,0,0,0,1,1,0,4,4,8,2,10,2,2,3,1,9,40,0,0,Fitness & Health,Personal Trainer,3.48,0
13840,31,2,1,0,0,2,1,62.5,1,0,1,60,6,7,1,1,1,9,8,9,5,6,2,4,1,1,3,50,0,1,Finance & Business,Stock Trader,9.56,1
13841,19,3,1,1,0,1,2,68.5,0,1,0,24,0,2,1,0,0,4,4,10,4,7,3,4,3,1,4,50,0,1,Sales & People,Retail Supervisor,5.25,0
13842,24,3,1,2,1,2,3,96.1,1,1,1,12,0,8,0,0,1,6,10,7,4,6,1,5,5,0,3,40,1,1,Manual & Vocational,Tailor,2.54,0
13843,34,2,0,2,1,2,2,72.4,1,0,0,0,0,3,1,0,1,4,9,6,6,5,1,4,2,0,7,40,0,1,Automotive & Travel,Travel Blogger,4.48,0
13844,35,2,1,2,1,2,2,80.2,1,1,0,12,0,4,1,0,1,7,7,7,5,10,1,1,5,1,7,40,1,0,Fitness & Health,Personal Trainer,4.61,0
13845,23,2,0,1,0,2,3,43.1,1,0,1,36,0,8,1,0,0,3,8,9,6,4,3,1,1,1,2,40,1,0,Tech & AI,Data Analyst,7.92,1
13846,38,2,1,1,1,2,3,97.4,1,0,0,12,0,6,1,0,1,7,10,7,7,4,3,3,5,1,1,40,0,1,Tech & AI,Cybersecurity Trainee,6.83,1
13847,25,3,1,1,1,2,3,64.9,1,2,1,12,12,5,1,0,0,7,8,6,3,7,3,1,1,1,1,40,1,0,Education & Humanities,Tutor,5.18,0
13848,19,3,0,1,0,2,3,62.1,1,4,1,0,6,9,1,0,0,10,6,8,7,6,1,2,2,0,7,40,0,1,Education & Humanities,Historian/Archivist,4.62,0
13849,18,2,1,2,1,2,3,65.0,1,2,1,0,6,4,1,0,0,8,7,8,2,8,3,3,4,1,4,40,1,0,Events & PR,Corporate Event Host,5.16,0
13850,33,2,1,1,1,2,3,74.5,1,2,0,0,0,8,1,0,1,10,7,9,4,5,2,1,5,0,7,20,0,0,Fitness & Health,Yoga Instructor,3.53,0
13851,24,3,1,0,1,2,2,56.2,1,0,0,48,6,8,1,0,1,5,3,10,9,6,1,2,1,0,6,50,0,0,Media & Content,Social Media Strategist,6.43,1
13852,39,1,1,2,1,2,2,60.9,0,0,0,48,6,4,0,0,0,5,3,9,10,7,3,4,5,1,3,20,0,1,Finance & Business,Accountant,6.71,1
13853,28,3,1,2,1,1,1,73.5,0,1,0,0,12,4,0,1,0,9,8,7,5,5,1,5,5,1,6,30,0,1,Automotive & Travel,Travel Blogger,5.5,0
13854,32,3,1,2,1,1,1,57.8,0,1,1,0,6,2,1,1,0,9,7,6,5,9,2,2,4,0,8,50,0,1,GreenTech & Science,Urban Farmer,6.27,1
13855,30,3,1,2,1,4,3,66.7,1,0,0,60,0,9,0,0,0,6,4,4,2,10,1,4,5,1,9,40,0,0,Events & PR,Talent Manager,5.4,0
13856,19,1,1,1,1,1,3,69.1,0,0,1,0,0,3,0,0,0,9,9,6,6,8,1,4,1,1,3,40,1,0,Tech & AI,Prompt Engineer,6.58,1
13857,31,2,0,0,1,1,3,79.9,1,1,1,12,0,8,1,0,0,8,7,5,6,7,1,1,2,1,10,40,1,1,Design & Art,Interior Decorator,5.0,0
13858,23,3,1,2,1,3,2,68.0,0,1,1,36,0,7,0,0,1,8,4,5,7,4,1,2,2,0,2,30,1,1,Design & Art,Interior Decorator,6.24,1
13859,26,1,0,2,1,2,1,62.7,0,0,1,48,0,1,1,0,0,6,7,8,2,7,2,3,2,1,4,30,1,1,Events & PR,Talent Manager,7.03,1
13860,24,2,1,0,1,0,2,73.4,0,2,1,24,0,0,1,0,1,8,5,7,8,5,2,3,4,1,9,50,0,0,Finance & Business,Financial Analyst,7.39,1
13861,35,3,1,1,1,2,2,63.4,0,0,0,24,6,8,0,1,0,7,5,10,4,8,1,4,2,0,7,40,0,1,Automotive & Travel,Tour Guide,4.88,0
13862,26,3,1,1,1,2,3,77.0,1,1,0,36,0,0,1,0,1,5,5,5,2,10,2,3,4,1,4,50,1,0,Fitness & Health,Yoga Instructor,5.33,0
13863,21,3,1,1,1,2,2,60.0,1,0,0,60,0,0,1,0,0,8,10,10,8,5,2,2,4,0,9,50,0,0,Education & Humanities,Tutor,6.13,1
13864,26,2,0,0,1,2,3,68.5,0,3,1,0,0,4,1,0,0,8,8,8,4,5,2,5,2,1,6,50,0,0,Media & Content,Podcast Host,6.04,1
13865,21,3,1,1,1,4,1,73.3,1,0,0,24,0,4,1,0,0,4,8,9,9,7,1,3,4,0,8,40,1,1,Media & Content,Copywriter,5.8,0
13866,29,2,1,1,0,2,3,72.2,0,4,0,12,0,7,0,0,0,6,9,10,6,6,1,3,5,0,6,40,0,0,Fitness & Health,Yoga Instructor,3.97,0
13867,21,2,1,0,1,1,1,66.8,1,0,1,0,24,6,1,1,0,3,4,8,9,7,1,2,3,1,10,40,0,0,Media & Content,Video Editor,5.55,0
13868,37,3,1,1,1,2,3,74.6,0,0,1,24,0,2,1,0,1,5,8,9,8,9,3,3,3,0,4,50,1,0,Finance & Business,Business Consultant,5.63,0
13869,31,2,1,0,1,2,3,93.1,1,1,1,0,0,3,0,1,0,9,3,9,5,5,1,2,5,1,6,30,1,1,GreenTech & Science,Urban Farmer,4.45,0
13870,24,1,0,1,1,2,3,70.4,1,0,0,0,12,7,1,0,1,6,4,5,3,5,1,1,2,0,4,50,0,1,Fitness & Health,Dietician,3.0,0
13871,30,2,0,2,1,2,3,63.7,1,0,0,24,24,8,0,0,0,6,5,5,2,4,2,5,4,0,10,60,0,0,GreenTech & Science,Urban Farmer,5.13,0
13872,39,3,1,2,0,2,3,61.6,0,0,0,12,12,1,0,0,1,10,6,8,4,4,2,5,4,0,6,60,0,0,Sales & People,Customer Success Manager,4.59,0
13873,25,3,1,1,1,4,3,70.3,0,0,0,36,0,5,1,0,1,4,10,7,7,6,2,1,2,0,10,50,1,0,Finance & Business,Stock Trader,5.53,0
13874,22,3,1,1,1,2,3,67.9,0,1,0,0,12,3,0,0,0,10,8,8,10,8,1,4,2,1,8,30,0,0,Manual & Vocational,Master Electrician,2.92,0
13875,29,3,1,1,1,2,3,82.1,0,0,0,48,0,2,1,0,1,7,6,6,9,9,1,5,4,0,8,20,1,0,Manual & Vocational,Tailor,4.23,0
13876,30,3,1,2,1,2,1,48.1,0,0,0,0,0,0,0,0,1,9,9,7,7,5,3,4,5,1,9,60,0,1,Events & PR,Talent Manager,5.55,0
13877,37,3,0,0,1,2,3,78.7,1,2,1,24,24,0,1,1,0,8,9,7,7,9,1,2,3,0,7,40,0,0,Sales & People,Customer Success Manager,6.03,1
13878,31,2,1,1,1,2,3,77.8,1,0,0,24,0,3,0,0,1,8,3,9,9,7,2,2,3,0,4,40,0,0,Design & Art,Animator,4.87,0
13879,35,2,1,2,1,1,3,54.7,1,0,0,48,6,7,0,0,0,4,7,5,2,8,1,2,4,1,2,40,0,0,Events & PR,Wedding Planner,5.11,0
13880,37,3,0,0,0,2,2,81.2,1,2,1,48,24,9,0,0,0,9,5,8,10,9,1,3,4,0,6,40,1,0,Tech & AI,Prompt Engineer,7.78,1
13881,21,1,1,0,1,0,2,47.8,1,0,0,12,12,6,0,1,0,3,8,10,8,7,1,2,4,1,3,40,0,1,Automotive & Travel,Test Driver,5.42,0
13882,38,2,0,1,1,4,3,50.5,0,0,1,0,0,4,1,0,1,8,7,8,10,10,3,5,4,1,5,40,1,1,Fitness & Health,Personal Trainer,3.31,0
13883,35,3,1,1,1,3,3,65.3,0,4,0,12,0,4,0,0,0,4,8,6,4,10,1,4,2,1,8,40,1,0,GreenTech & Science,Lab Assistant,7.01,1
13884,24,3,1,1,1,2,2,59.4,1,0,0,12,12,6,0,1,0,7,7,8,9,10,2,5,4,1,2,40,0,0,Design & Art,Illustrator,5.04,0
13885,32,3,1,2,1,2,3,62.1,1,2,1,0,12,4,1,1,0,7,8,9,10,4,1,4,1,0,3,40,0,0,Media & Content,Social Media Strategist,4.0,0
13886,38,3,0,0,1,2,2,73.6,1,1,0,24,0,9,1,0,1,9,9,7,3,5,1,4,2,1,8,30,0,0,Tech & AI,Cloud Architect,8.36,1
13887,23,3,1,1,1,2,2,78.0,0,4,0,12,0,8,1,0,0,6,6,6,9,6,1,4,3,1,7,50,0,1,Sales & People,HR Recruiter,5.93,0
13888,33,3,0,2,1,3,2,73.7,1,0,0,0,0,5,1,0,1,3,9,10,5,7,2,5,3,0,2,40,1,0,Manual & Vocational,Tailor,2.71,0
13889,37,2,0,0,1,2,3,84.2,0,1,0,24,6,4,0,0,1,3,3,6,7,7,2,5,5,0,3,40,0,0,Media & Content,Social Media Strategist,4.5,0
13890,25,3,1,2,1,1,1,88.3,0,1,0,24,0,1,0,1,0,4,10,9,8,10,1,4,3,1,5,50,1,1,Education & Humanities,Historian/Archivist,6.19,1
13891,38,1,0,1,1,0,3,61.8,1,0,0,0,0,1,0,1,1,10,4,8,9,6,1,5,5,1,9,50,0,0,Fitness & Health,Dietician,3.2,0
13892,33,2,0,2,1,2,3,85.3,0,0,0,12,0,1,0,0,0,4,6,9,7,7,1,2,5,1,9,40,0,1,Automotive & Travel,Test Driver,4.2,0
13893,39,3,1,1,0,2,3,71.5,1,1,0,0,24,4,1,0,1,10,9,4,9,7,2,2,4,1,5,40,0,0,Manual & Vocational,Plumber,2.97,0
13894,33,2,0,1,1,3,2,74.8,0,0,0,12,6,9,0,1,0,3,6,9,6,8,2,5,1,1,4,40,1,0,Fitness & Health,Sports Physiotherapist,4.33,0
13895,20,2,1,1,0,3,3,71.3,0,3,1,12,0,6,0,0,1,10,7,9,9,9,2,3,1,0,7,50,0,1,GreenTech & Science,Urban Farmer,4.98,0
13896,34,3,1,0,1,2,2,73.6,1,4,1,24,12,6,0,0,1,9,6,9,3,4,1,2,1,1,9,40,0,0,Media & Content,Social Media Strategist,6.43,1
13897,26,1,0,1,1,3,3,66.0,0,0,0,12,0,2,1,1,1,9,6,9,8,10,3,1,3,0,8,40,0,0,GreenTech & Science,Urban Farmer,4.61,0
13898,20,3,1,2,1,3,3,68.1,0,0,1,0,6,0,0,1,1,10,6,4,3,5,2,1,5,1,9,40,0,1,Manual & Vocational,Carpenter,2.5,0
13899,37,2,1,2,0,2,3,66.9,0,1,1,0,12,3,0,0,1,5,10,9,4,6,2,5,3,0,9,40,0,1,Tech & AI,Data Analyst,5.89,0
13900,24,2,1,2,0,2,2,59.9,1,1,0,36,6,9,1,0,1,3,7,6,4,6,1,3,4,1,8,40,0,0,Finance & Business,Startup Founder,6.84,1
13901,35,3,1,2,0,3,2,65.7,1,2,1,36,6,6,1,1,0,6,7,5,6,7,1,5,3,1,7,40,0,1,Automotive & Travel,Test Driver,7.13,1
13902,29,3,1,1,1,4,3,76.7,1,1,1,24,0,5,0,1,0,4,6,5,4,7,2,3,3,0,6,50,0,0,Manual & Vocational,Tailor,3.06,0
13903,36,3,1,1,1,1,3,84.1,1,1,0,0,6,2,1,1,0,3,8,9,7,4,3,4,5,1,1,40,1,0,Sales & People,Retail Supervisor,3.98,0
13904,33,3,0,2,0,3,1,79.6,1,1,0,36,0,0,1,0,0,4,3,9,5,6,3,1,2,1,6,40,0,0,Design & Art,UI/UX Designer,8.29,1
13905,39,3,0,2,1,2,2,69.6,1,1,0,24,0,4,1,0,0,6,9,6,4,8,2,2,3,0,7,40,1,1,GreenTech & Science,Lab Assistant,7.58,1
13906,34,3,1,0,1,2,2,56.3,1,0,1,24,0,0,0,0,0,10,10,7,6,7,2,3,3,0,8,30,0,0,Automotive & Travel,Travel Blogger,4.83,0
13907,37,2,1,1,1,2,3,76.7,1,0,1,0,6,9,0,1,0,8,5,5,7,7,3,2,2,1,9,40,1,0,Events & PR,Corporate Event Host,4.15,0
13908,32,2,1,2,1,2,3,63.8,1,3,0,24,6,0,1,0,1,5,8,4,3,9,1,2,4,1,3,40,1,0,Finance & Business,Financial Analyst,5.96,0
13909,18,2,1,2,1,3,3,65.4,1,1,0,48,0,5,0,1,1,7,10,10,4,5,2,3,5,1,10,30,0,1,Design & Art,Interior Decorator,5.83,0
13910,19,2,1,1,0,2,2,60.9,0,0,0,24,12,1,1,0,0,3,7,5,5,4,1,1,3,0,7,40,0,1,Automotive & Travel,Test Driver,5.5,0
13911,25,1,0,2,0,2,2,67.8,1,0,0,0,6,6,1,0,0,6,9,4,6,6,1,1,5,0,5,50,0,0,Sales & People,Customer Success Manager,4.24,0
13912,39,2,1,0,1,2,2,78.4,1,2,1,0,0,9,1,0,1,7,3,9,5,4,2,2,5,1,9,60,0,0,Finance & Business,Financial Analyst,5.5,0
13913,19,3,1,1,1,2,3,61.8,0,0,0,12,0,5,0,0,1,10,8,8,10,6,3,2,3,1,7,40,1,0,Finance & Business,Accountant,4.63,0
13914,36,3,0,2,1,3,3,55.1,1,0,0,48,0,9,0,1,0,9,9,8,3,4,2,3,4,0,3,40,0,0,Sales & People,Real Estate Agent,6.01,1
13915,26,2,1,2,1,2,1,53.4,1,0,0,0,6,7,1,0,0,9,7,8,3,9,3,5,2,1,8,30,1,1,Media & Content,Vlogger,6.53,1
13916,26,3,0,2,1,2,2,64.8,1,0,0,24,12,3,0,0,0,7,6,4,2,10,1,5,3,1,6,40,0,0,Automotive & Travel,Logistics Coordinator,4.98,0
13917,30,3,0,2,1,2,3,56.4,0,0,0,12,12,0,0,1,0,3,7,7,6,7,1,5,4,1,7,30,0,0,Sales & People,Customer Success Manager,4.34,0
13918,23,2,1,1,1,1,2,68.6,0,1,1,0,0,7,1,0,0,8,10,10,8,7,1,1,5,1,9,60,1,0,Sales & People,HR Recruiter,6.1,1
13919,32,3,1,2,1,0,3,70.1,1,2,0,12,6,1,0,0,0,6,5,7,5,8,1,1,4,1,5,40,1,1,Education & Humanities,Translator,4.48,0
13920,36,1,1,1,1,2,2,73.1,0,3,0,0,6,5,0,0,0,8,10,6,2,6,1,1,3,0,9,40,1,1,Events & PR,PR Executive,5.28,0
13921,38,3,1,2,1,2,3,66.2,1,1,1,24,0,1,1,0,0,5,5,8,5,10,1,3,1,0,6,40,0,1,Events & PR,Talent Manager,4.27,0
13922,32,2,1,0,1,2,3,77.6,1,2,0,60,0,3,0,0,1,3,4,5,10,8,1,5,3,0,1,30,0,1,Tech & AI,Cloud Architect,8.08,1
13923,35,3,0,2,1,4,3,65.8,1,1,1,12,12,8,1,0,1,6,5,9,5,10,1,2,1,0,8,40,1,1,Tech & AI,Junior Developer,5.28,0
13924,24,3,0,1,1,2,2,79.0,1,3,0,12,24,8,1,1,0,6,5,6,9,6,2,2,2,1,7,20,0,1,Manual & Vocational,Chef,4.43,0
13925,28,3,0,2,1,2,2,71.5,1,0,1,0,0,7,1,0,0,7,7,8,4,7,1,2,5,1,8,60,1,0,Automotive & Travel,Mechanic,5.47,0
13926,25,3,1,0,1,2,3,57.1,1,2,1,24,6,2,0,0,0,9,9,8,9,5,2,2,3,0,4,60,1,1,Manual & Vocational,Carpenter,3.43,0
13927,23,3,0,0,0,2,1,69.6,0,0,1,48,0,5,0,0,1,10,3,6,6,8,3,3,2,1,7,40,0,0,Education & Humanities,Career Counselor,7.38,1
13928,25,1,1,0,1,3,3,77.4,0,0,0,24,12,8,0,1,0,10,4,7,4,6,2,4,4,0,1,40,0,0,Education & Humanities,Historian/Archivist,4.32,0
13929,19,3,1,1,1,1,3,71.0,1,1,1,24,6,7,0,1,1,7,8,6,4,5,3,2,4,0,3,50,0,1,Automotive & Travel,Travel Blogger,4.38,0
